Feature,Importance
Curricular units 2nd sem (approved),0.19742107743351459
Tuition fees up to date,0.038288830138650774
Curricular units 1st sem (approved),0.0302790434598721
Curricular units 2nd sem (grade),0.009607093699601506
Curricular units 2nd sem (evaluations),0.007086196964659126
Scholarship holder,0.007065892636092261
Curricular units 2nd sem (enrolled),0.004757050447636995
Course,0.004359187827279025
Age at enrollment,0.003665085647724329
Mother's occupation,0.002741547802437223
Curricular units 1st sem (grade),0.002474339397442926
Admission grade,0.0014985548784529402
Father's occupation,0.001484030551121851
Curricular units 1st sem (evaluations),0.0014578703157107186
Debtor,0.00135916329500807
Curricular units 1st sem (enrolled),0.0013301076823317892
Unemployment rate,0.0012081265261310215
GDP,0.0010600243524168374
Gender,0.0007202202451833362
Mother's qualification,0.0006969981893665977
Previous qualification (grade),0.0005227448467445228
Father's qualification,0.0004704743471145134
Curricular units 1st sem (credited),0.00043272395783734653
Application mode,0.0004007683292198383
Curricular units 2nd sem (credited),0.0003775454300074488
Displaced,0.00036882724917727475
Previous qualification,0.00031074364503223427
Daytime/evening attendance,0.00026137864341517324
random_feature_categorical,0.00016263577839740415
random_feature_continous,0.00014810997512394231
Application order,7.549656157609163e-05
Curricular units 2nd sem (without evaluations),7.260434704462248e-05
Curricular units 1st sem (without evaluations),3.775334116195238e-05
Nacionality,2.6138307124239363e-05
International,1.7424132423422557e-05
Marital status,1.1617775073564653e-05
Inflation rate,1.6867913066347844e-09
Educational special needs,-3.485079503376731e-05
