Feature,Importance
Bilirubin_plus_Prothrombin,0.037389034701613554
N_Days,0.032490187496191786
Age_div_sum_of_N_Days_and_Alk_Phos,0.01845337491530786
Age,0.013187859397916593
SGOT,0.007179844559176314
Stage_4.0,0.006469337426376726
Alk_Phos_div_prod_of_Copper_and_SGOT,0.006003022923451992
Copper,0.00524083056678708
Prothrombin,0.004901444572922013
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,0.004781954816517293
Hepatomegaly_1,0.004544860252794218
Age_x_SGOT,0.004504618192433104
N_Days_div_SGOT,0.003546687491002528
Std_Bilirubin_Albumin,0.0033038875413973915
Bilirubin_x_Copper,0.003223839988283724
N_Days_div_Tryglicerides,0.0031643687053512664
Alk_Phos,0.0028515662375318282
Std_of_Copper_SGOT_Tryglicerides,0.002514644207803593
Std_Copper_SGOT,0.002500777162444069
Std_of_Bilirubin_Albumin_Prothrombin,0.0023892545487376746
Edema_N,0.002272957922987346
Copper_minus_Platelets,0.002257947371860379
Age_div_sum_of_Bilirubin_and_Albumin,0.0020458424935954037
Spiders_1,0.001942788690629842
N_Days_div_Copper,0.0018481246274259177
Copper_plus_Tryglicerides_minus_Cholesterol,0.0018402620216719247
Prothrombin_Normal_1,0.0017116311876136739
Std_SGOT_Tryglicerides,0.0016927574837583494
Copper_plus_SGOT_minus_Tryglicerides,0.0016922546573999286
Age_div_SGOT,0.0016383545699895363
N_Days_div_Bilirubin,0.0015778222804144128
Copper_minus_SGOT,0.00147944926338891
N_Days_minus_Alk_Phos,0.001445923343148979
Albumin,0.0014355953810193667
Age_div_Platelets,0.0013943652969799936
Bilirubin_div_Tryglicerides,0.0013332415343037319
Cholesterol_x_SGOT,0.0012833401665469102
Stage_1.0,0.0012374592047502333
Copper_div_prod_of_Cholesterol_and_SGOT,0.0011677344155836765
N_Days_x_Cholesterol,0.001125932598210827
Std_N_Days_Alk_Phos,0.0010908321829644705
Std_of_Cholesterol_SGOT_Platelets,0.0010572774192185576
SGOT_div_prod_of_N_Days_and_Tryglicerides,0.0010274801919759535
Bilirubin_x_Alk_Phos,0.0010098564632923812
Age_div_sum_of_Copper_and_Platelets,0.0010029320466171652
Alk_Phos_div_sum_of_Copper_and_SGOT,0.0009959356806476661
Tryglicerides_div_prod_of_Age_and_Cholesterol,0.0009903374971186108
Cholesterol_div_Alk_Phos,0.0009120332170417277
Bilirubin,0.0008268678264596208
Sex_M,0.0007890152764920199
Age_div_Cholesterol,0.0007886392930363728
Copper_x_Platelets,0.0007840411721231344
Cholesterol_div_prod_of_N_Days_and_Alk_Phos,0.0007254437555275107
Copper_plus_Tryglicerides_minus_SGOT,0.0007137891968766386
Copper_x_Alk_Phos,0.0007097857913330797
Hepatomegaly_and_Spiders_1,0.0006934888203325495
Edema_Y,0.0006792686029192218
Age_div_Tryglicerides,0.0006404468388128547
N_Days_x_Cholesterol_x_SGOT,0.0005972963698349333
Tryglicerides_x_Platelets,0.0005817820362661695
Copper_div_sum_of_Bilirubin_and_Albumin,0.0005500155585846966
Copper_plus_Platelets,0.0005460093057363813
Age_x_Cholesterol,0.000530731921230696
Copper_plus_Platelets_minus_SGOT,0.0005153579578965363
SGOT_div_sum_of_N_Days_and_Alk_Phos,0.0005146068550633665
N_Days_x_Bilirubin_x_Alk_Phos,0.0005019468719717468
SGOT_div_prod_of_Alk_Phos_and_Platelets,0.0004962110687475895
N_Days_x_SGOT,0.00047781344676415475
Platelets,0.000477453884545187
Cholesterol_minus_Copper,0.0004673787692401132
Copper_div_prod_of_Bilirubin_and_Alk_Phos,0.0004647776751270904
Platelets_div_prod_of_N_Days_and_Tryglicerides,0.0004504988264458831
Cholesterol_div_sum_of_Bilirubin_and_Albumin,0.0004448323179569724
SGOT_plus_Tryglicerides_minus_Copper,0.0004421025632864783
Ascites_1,0.00039684581965239267
Cholesterol_div_Tryglicerides,0.00039266581733418465
SGOT_div_sum_of_Bilirubin_and_Albumin,0.00038739499578352096
Platelets_div_sum_of_N_Days_and_Alk_Phos,0.0003855596686824936
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,0.00038243612453551905
Tryglicerides_div_prod_of_N_Days_and_SGOT,0.00037844563366282055
Tryglicerides_div_prod_of_N_Days_and_Bilirubin,0.0003654506516935141
N_Days_div_Platelets,0.0003576842885448917
SGOT_div_prod_of_Bilirubin_and_Platelets,0.00035513086217616954
N_Days_x_Copper,0.00034290099528059615
Cholesterol_plus_Copper,0.0003419632627050495
Copper_div_Alk_Phos,0.00031973394703526336
Alk_Phos_div_prod_of_Bilirubin_and_Copper,0.00029995498972353653
SGOT_div_prod_of_Cholesterol_and_Alk_Phos,0.000291084297807217
Std_Copper_Tryglicerides,0.00028720684475827654
SGOT_minus_Tryglicerides,0.0002719021211210571
N_Days_x_Alk_Phos,0.0002618924077932949
Cholesterol_minus_Platelets,0.0002498623414250112
Cholesterol_div_sum_of_Copper_and_SGOT,0.00024859208922537455
Cholesterol_div_prod_of_Tryglicerides_and_Platelets,0.00023694164925302301
Std_Cholesterol_Platelets,0.00023601126350550225
Cholesterol_div_prod_of_N_Days_and_SGOT,0.0002346880995379619
Cholesterol_div_Copper,0.00022236188949399825
Bilirubin_div_prod_of_Copper_and_Alk_Phos,0.00020890539384223363
Age_x_Albumin,0.00019808160562496236
Age_x_Tryglicerides,0.00019497643051604507
Cholesterol_div_prod_of_Age_and_Tryglicerides,0.00018902043183517849
Bilirubin_div_Cholesterol,0.000185681185326807
N_Days_x_Cholesterol_x_Platelets,0.00016673828676055602
Cholesterol_div_prod_of_Age_and_SGOT,0.00016280253163663327
Copper_div_prod_of_Bilirubin_and_Tryglicerides,0.00016042066932620336
Age_div_sum_of_Cholesterol_and_Platelets,0.00015914743288152124
Copper_plus_Platelets_minus_Cholesterol,0.00015713245265779998
Alk_Phos_div_SGOT,0.00015391620043194275
Cholesterol_x_Platelets,0.00014780040947376394
Copper_div_prod_of_N_Days_and_Bilirubin,0.00014691223064255298
Cholesterol_minus_SGOT,0.00014656356416069104
Bilirubin_div_prod_of_Copper_and_Tryglicerides,0.00014355558316790138
Tryglicerides_minus_Platelets,0.0001425822927914544
Tryglicerides_div_prod_of_Copper_and_Platelets,0.00013892979717588963
Tryglicerides_div_sum_of_Cholesterol_and_Platelets,0.00013450796694072564
Alk_Phos_div_Tryglicerides,0.0001321987376548295
SGOT_x_Platelets,0.0001305078633890755
N_Days_x_Bilirubin,0.00012965930171472074
N_Days_x_Platelets,0.00012685416796971992
Copper_plus_Platelets_minus_Tryglicerides,0.00012593888733989478
N_Days_x_Bilirubin_x_Copper,0.00012497059116862384
Cholesterol,0.0001239453009644165
SGOT_x_Tryglicerides,0.00012312379734630952
Tryglicerides_plus_Platelets_minus_SGOT,0.0001223529483248942
Copper_div_prod_of_Bilirubin_and_Platelets,0.00012215764034589904
Tryglicerides_div_sum_of_N_Days_and_Alk_Phos,0.00012178299670224655
Bilirubin_minus_Prothrombin,0.00011617374305160076
Copper_Normal_1,0.00011092404891096753
Bilirubin_div_SGOT,0.00011045821521880161
Platelets_div_sum_of_Bilirubin_and_Albumin,0.00010925358194563638
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,0.00010843605952174818
Alk_Phos_x_Tryglicerides,0.00010314478819003823
Cholesterol_div_prod_of_SGOT_and_Platelets,0.00010102440151006143
Age_div_sum_of_SGOT_and_Tryglicerides,0.00010079044615282972
Cholesterol_div_prod_of_Alk_Phos_and_Platelets,0.00010051424458826896
Tryglicerides_plus_Platelets_minus_Copper,8.624008422106311e-05
Bilirubin_x_Platelets,8.295740410128816e-05
Tryglicerides_div_prod_of_N_Days_and_Copper,7.325224868770186e-05
SGOT_div_prod_of_N_Days_and_Alk_Phos,7.082134943972251e-05
Cholesterol_minus_Tryglicerides,7.065965123076222e-05
Tryglicerides,6.742331590084748e-05
N_Days_x_Tryglicerides_x_Platelets,6.343225382202999e-05
Albumin_plus_Prothrombin,6.237148672846415e-05
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,6.0911309996480864e-05
Alk_Phos_div_prod_of_N_Days_and_Copper,5.8397824084177596e-05
N_Days_x_SGOT_x_Tryglicerides,5.716841903233961e-05
Std_of_Cholesterol_Tryglicerides_Platelets,5.425035161175762e-05
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,5.289451017236103e-05
SGOT_div_prod_of_Copper_and_Platelets,4.65291013968594e-05
Platelets_div_prod_of_N_Days_and_Cholesterol,4.5663262688150345e-05
Age_div_sum_of_Copper_and_Tryglicerides,4.2022458444078705e-05
SGOT_div_prod_of_Cholesterol_and_Tryglicerides,4.01023129319744e-05
Hepatomegaly_xor_Spiders_1,3.860768649533108e-05
SGOT_minus_Platelets,3.8251574670017366e-05
Copper_div_prod_of_Alk_Phos_and_SGOT,3.751276550567395e-05
Alk_Phos_x_Platelets,3.6015691200096406e-05
Alk_Phos_div_prod_of_Cholesterol_and_SGOT,3.2886923419115366e-05
Stage_3.0,2.995611498257888e-05
Tryglicerides_div_sum_of_Bilirubin_and_Albumin,2.858337990752969e-05
Bilirubin_div_Alk_Phos,2.723066768504423e-05
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,2.5444085347692268e-05
Copper_minus_Tryglicerides,2.4484851293444806e-05
Bilirubin_div_prod_of_Cholesterol_and_Copper,2.352061012017459e-05
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,2.2797576743441852e-05
Cholesterol_div_SGOT,2.2128685006453926e-05
SGOT_div_prod_of_N_Days_and_Bilirubin,2.0969474055625435e-05
Platelets_div_prod_of_N_Days_and_SGOT,2.0502393764668666e-05
Cholesterol_div_prod_of_Copper_and_Platelets,2.0487086508583776e-05
Age_x_Platelets,9.373831500992819e-06
Cholesterol_gt_Platelets_1,3.2154513211968275e-06
