Feature,Importance
Bilirubin_div_prod_of_N_Days_and_Copper,0.1924226985123995
SGOT_div_prod_of_N_Days_and_Alk_Phos,0.08193759865310911
Bilirubin_x_Copper,0.03482531549990698
Cholesterol_div_prod_of_N_Days_and_Alk_Phos,0.031145040975109995
Std_Bilirubin_Albumin,0.031044014711114943
SGOT_div_prod_of_N_Days_and_Tryglicerides,0.026180512722662884
Alk_Phos_div_prod_of_N_Days_and_Bilirubin,0.025279455970745168
Stage_4.0,0.024699996923423416
Cholesterol_div_prod_of_SGOT_and_Platelets,0.02410305994293253
N_Days_x_SGOT_x_Tryglicerides,0.023884473139385954
Copper_x_Alk_Phos,0.023315074402104927
SGOT_x_Tryglicerides,0.022902258429078656
N_Days_gt_Alk_Phos_1,0.02247111480789523
N_Days_x_Bilirubin,0.020154665264203793
Platelets_div_prod_of_N_Days_and_Cholesterol,0.019977729583238207
Age_div_Tryglicerides,0.019800348593110664
Alk_Phos_div_prod_of_N_Days_and_Copper,0.019684901300666115
SGOT_plus_Tryglicerides_minus_Copper,0.019482430107875606
Copper_plus_Platelets_minus_Cholesterol,0.018927814124496508
N_Days_x_Bilirubin_x_Copper,0.018063558607535828
Copper_plus_Tryglicerides_minus_Cholesterol,0.018042266843872314
Cholesterol_div_prod_of_N_Days_and_Copper,0.017460176382545843
Std_of_Cholesterol_SGOT_Platelets,0.01722763718507656
N_Days_div_Platelets,0.01721196043057441
Alk_Phos,0.017195779222640577
Copper_Normal_1,0.01664805046573
Tryglicerides_div_prod_of_Age_and_Cholesterol,0.016129940738194612
Age_x_Tryglicerides,0.016044333190472874
Albumin_Risk_Level_Normal,0.016043209361933118
Age_div_sum_of_N_Days_and_Alk_Phos,0.015363444900503866
Cholesterol_minus_Tryglicerides,0.014952345239126821
Copper_minus_SGOT,0.01485766651226493
Tryglicerides_div_prod_of_N_Days_and_Bilirubin,0.014810076358456709
Bilirubin_div_prod_of_Copper_and_Alk_Phos,0.014670414675317689
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,0.014650200691747972
Age,0.014438840745433498
N_Days_x_SGOT,0.014020447353863041
Cholesterol_div_prod_of_N_Days_and_SGOT,0.013732098057523946
Std_Copper_SGOT,0.013508856257740282
Age_div_sum_of_Copper_and_Platelets,0.013299269260354924
SGOT_div_prod_of_N_Days_and_Copper,0.013136608424388487
Cholesterol_x_SGOT,0.013077834693635404
N_Days_x_Tryglicerides_x_Platelets,0.012563796364918356
Cholesterol_div_prod_of_Alk_Phos_and_Platelets,0.012358558780602661
Cholesterol_div_SGOT,0.012303839267186126
Tryglicerides_x_Platelets,0.012300611933390123
Age_x_SGOT,0.012107029459584044
Copper_plus_Tryglicerides_minus_SGOT,0.012018736614159016
Tryglicerides_div_sum_of_Bilirubin_and_Albumin,0.011287628476292735
Age_div_sum_of_Copper_and_Tryglicerides,0.011181811883355763
Bilirubin_div_Alk_Phos,0.010817978348227798
Std_Cholesterol_Platelets,0.01072858125896255
Tryglicerides_div_prod_of_N_Days_and_SGOT,0.009558133435515285
Tryglicerides,0.009547514528464706
Alk_Phos_div_SGOT,0.009313111637381102
Copper_div_prod_of_N_Days_and_Bilirubin,0.009292747166808741
Cholesterol_div_prod_of_Age_and_SGOT,0.009103733863736273
Bilirubin_div_Tryglicerides,0.009081695465244028
Std_of_Cholesterol_Tryglicerides_Platelets,0.008775563905721196
Age_x_Albumin,0.008704855914487827
Cholesterol_plus_Copper,0.008615773260118347
Alk_Phos_x_Tryglicerides,0.008358667574804909
Cholesterol_x_Tryglicerides,0.008309506548897403
Std_of_Bilirubin_Albumin_Prothrombin,0.008154051029352178
Prothrombin,0.00812094808579362
Age_x_Platelets,0.00801347632390243
Age_div_sum_of_SGOT_and_Tryglicerides,0.007732374134962719
Cholesterol_minus_Platelets,0.007727882396729109
Copper_div_prod_of_Cholesterol_and_SGOT,0.00764012103779514
Copper_High_1,0.007470483857566617
N_Days_x_SGOT_x_Platelets,0.007308967942631905
SGOT_div_prod_of_N_Days_and_Bilirubin,0.007093046013066953
Tryglicerides_div_sum_of_N_Days_and_Alk_Phos,0.007071170381777278
Cholesterol_minus_Copper,0.006434512343597945
Bilirubin_minus_Prothrombin,0.00636839864822183
Platelets_div_prod_of_N_Days_and_Alk_Phos,0.005948026268135936
random_control_feature,0.005933509517133641
Cholesterol_div_sum_of_N_Days_and_Alk_Phos,0.005532152379244648
Copper_x_Platelets,0.005224902301485361
SGOT,0.0048067286055281325
Platelets_div_prod_of_N_Days_and_Tryglicerides,0.004622633754949002
SGOT_div_prod_of_Cholesterol_and_Alk_Phos,0.004152075234132094
SGOT_gt_Platelets_1,0.00392026652971838
Std_of_Copper_SGOT_Tryglicerides,0.0037690168329085434
Age_Group_Senior,0.003678827433439293
Cholesterol_div_prod_of_N_Days_and_Bilirubin,0.003538208807364757
SGOT_div_prod_of_Cholesterol_and_Copper,0.003438391129672773
Cholesterol,0.0031906571629965186
Bilirubin_Risk_Level_Jaundice,0.003059922445998895
Cholesterol_div_Alk_Phos,0.0028237092135013587
Tryglicerides_plus_Platelets_minus_SGOT,0.0027556891281280554
Cholesterol_div_prod_of_SGOT_and_Tryglicerides,0.002625280672373204
SGOT_div_prod_of_Alk_Phos_and_Tryglicerides,0.002546257497604109
Copper_plus_Platelets,0.0025201784665519976
Hepatomegaly_and_Spiders_1,0.0023862278526855006
N_Days_minus_Alk_Phos,0.002347172884596037
Prothrombin_Normal_1,0.0021144046619676255
Age_div_sum_of_Cholesterol_and_Platelets,0.0019561859818951
Copper_div_prod_of_Alk_Phos_and_Tryglicerides,0.001854514671070609
Age_div_Cholesterol,0.0017929372229610594
Tryglicerides_plus_Platelets_minus_Copper,0.0017099226119660035
Age_div_SGOT,0.0014144167485577084
Spiders_1,0.0012678547405462564
Tryglicerides_Borderline_1,0.0010618691796867895
N_Days_x_Tryglicerides,0.0008768471886803839
Cholesterol_Risk_Level_Normal,0.0008746659656010536
N_Days_x_Copper,0.0007493247576748907
Cholesterol_x_Platelets,0.0006414589894236225
Bilirubin_x_Platelets,0.0006395381695934598
Edema_Y,0.0005013659068623432
N_Days_x_Cholesterol_x_Tryglicerides,0.00048208503436279054
SGOT_plus_Tryglicerides_minus_Cholesterol,0.00044499103581021324
Stage_1.0,0.0003794997830931734
Copper_div_prod_of_Alk_Phos_and_SGOT,0.0003780340589869535
N_Days_x_Platelets,0.00025018839408440794
Copper_gt_Platelets_1,0.00019262475776034017
Tryglicerides_Normal_1,0.00015552408610294493
Tryglicerides_gt_Platelets_1,0.0001455498164310498
Copper_gt_Tryglicerides_1,0.00014525577047074892
Cholesterol_gt_Copper_1,2.7279162752336104e-05
N_Days_gt_Cholesterol_1,1.9990656826927022e-05
Age_gt_SGOT,0.0
Age_gt_Albumin,0.0
N_Days_gt_SGOT_1,0.0
Cholesterol_gt_Tryglicerides_1,0.0
N_Days_gt_Tryglicerides_1,0.0
N_Days_gt_Platelets_1,0.0
N_Days_gt_Albumin,0.0
N_Days_gt_Copper_1,0.0
Age_gt_Prothrombin,0.0
Bilirubin_gt_Alk_Phos,0.0
Ascites_1,-4.702548761441605e-05
Ascites_and_Spiders_1,-5.455832550467221e-05
Tryglicerides_High_1,-6.281921342970342e-05
Copper_gt_Prothrombin_1,-6.59435322298929e-05
Bilirubin_gt_Prothrombin_1,-7.353522095015386e-05
Age_div_sum_of_Bilirubin_and_Albumin,-7.421235437782975e-05
Hepatomegaly_1,-0.0002137187788869885
Cholesterol_div_prod_of_Alk_Phos_and_Tryglicerides,-0.00027281669849341523
Bilirubin_div_prod_of_Copper_and_Tryglicerides,-0.0004566029102602169
Cholesterol_minus_SGOT,-0.0004617534309619531
Copper_div_sum_of_Bilirubin_and_Albumin,-0.0007675303748736178
Bilirubin_gt_Albumin_1,-0.0012569904712567228
SGOT_div_sum_of_Bilirubin_and_Albumin,-0.0014464365429962278
Copper_plus_Platelets_minus_SGOT,-0.0016344254175647429
N_Days_div_SGOT,-0.002748514517269847
Alk_Phos_div_prod_of_SGOT_and_Tryglicerides,-0.0028252679232493453
Copper_div_Alk_Phos,-0.00294169084930499
Bilirubin_Risk_Level_Normal,-0.002949639874955068
Copper_minus_Platelets,-0.003001507695800153
Sex_M,-0.0030145911977477622
SGOT_gt_Tryglicerides_1,-0.0031732925772886486
Copper_plus_Platelets_minus_Tryglicerides,-0.003213283715386436
Edema_N,-0.0033491246474453714
Platelets,-0.0034579522602803184
Edema_S,-0.003610999977234792
Albumin,-0.003619748834418769
Std_N_Days_Alk_Phos,-0.003805120707737545
SGOT_plus_Platelets_minus_Tryglicerides,-0.004300204720294217
Tryglicerides_div_sum_of_Cholesterol_and_Platelets,-0.004316331569803865
Bilirubin_div_Copper,-0.004465717694789922
Copper_div_prod_of_SGOT_and_Tryglicerides,-0.0044737956640203
Copper,-0.004951278798284626
Platelets_div_sum_of_N_Days_and_Alk_Phos,-0.0049646021578702475
Copper_div_prod_of_Bilirubin_and_Platelets,-0.0050510518292403005
SGOT_div_sum_of_Cholesterol_and_Platelets,-0.0051581259453363166
SGOT_div_sum_of_N_Days_and_Alk_Phos,-0.0051685661578508135
N_Days,-0.005177431877490566
Platelets_div_prod_of_N_Days_and_SGOT,-0.005237459661527613
SGOT_minus_Tryglicerides,-0.005330010571005071
SGOT_x_Platelets,-0.005477036645587292
Platelets_div_sum_of_Bilirubin_and_Albumin,-0.0055657861133282804
Tryglicerides_div_prod_of_N_Days_and_Copper,-0.005844432061475677
Copper_minus_Tryglicerides,-0.006133779119094623
Copper_gt_SGOT_1,-0.006186841248205406
Ascites_xor_Hepatomegaly_xor_Spiders_1,-0.006543551826448059
Albumin_plus_Prothrombin,-0.006615328883758158
Tryglicerides_minus_Platelets,-0.0067368317333883
Std_Copper_Tryglicerides,-0.007263792360309704
Alk_Phos_div_prod_of_Bilirubin_and_Copper,-0.007509261663972061
Bilirubin_x_Alk_Phos,-0.007679129175072309
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,-0.008194835445823345
SGOT_div_prod_of_Bilirubin_and_Platelets,-0.008287969575392707
Bilirubin,-0.008443858070265708
Bilirubin_div_prod_of_Cholesterol_and_SGOT,-0.00854357629570356
Cholesterol_div_sum_of_Bilirubin_and_Albumin,-0.008594024821809132
SGOT_minus_Platelets,-0.008739654652854086
N_Days_x_Copper_x_Alk_Phos,-0.008966895687778165
N_Days_div_Bilirubin,-0.009035157112493968
Hepatomegaly_xor_Spiders_1,-0.009183706198243236
Age_div_Platelets,-0.009246014386113225
N_Days_div_Tryglicerides,-0.009327044544784249
Stage_3.0,-0.009730109104504895
Std_SGOT_Tryglicerides,-0.009906814314622068
Cholesterol_div_prod_of_Copper_and_Platelets,-0.01042232289272538
Bilirubin_div_Cholesterol,-0.01057964974486568
Age_x_Cholesterol,-0.010916948485211133
Cholesterol_div_prod_of_Tryglicerides_and_Platelets,-0.010936795935928903
Cholesterol_div_Tryglicerides,-0.010978148324794799
Copper_plus_SGOT_minus_Tryglicerides,-0.011205983941147534
Alk_Phos_div_prod_of_Cholesterol_and_SGOT,-0.011725533089304152
Cholesterol_div_sum_of_Copper_and_SGOT,-0.011737469380711341
Albumin_x_Prothrombin,-0.012150159756654838
Alk_Phos_x_Platelets,-0.01226621892033022
Bilirubin_div_prod_of_Cholesterol_and_Copper,-0.012558229281212235
Alk_Phos_div_prod_of_SGOT_and_Platelets,-0.012836147315974974
Cholesterol_div_sum_of_Bilirubin_and_Prothrombin,-0.013219025135411507
Cholesterol_div_Copper,-0.014335287795272053
Cholesterol_div_prod_of_Age_and_Tryglicerides,-0.015635209096365364
N_Days_x_Cholesterol,-0.015880779010712533
Bilirubin_plus_Prothrombin,-0.015891575446883383
SGOT_div_prod_of_Cholesterol_and_Tryglicerides,-0.016138832801195546
Copper_div_prod_of_Cholesterol_and_Tryglicerides,-0.016249855611130765
Alk_Phos_div_prod_of_Copper_and_SGOT,-0.01627301651368575
N_Days_x_Cholesterol_x_Platelets,-0.016430547002057275
N_Days_x_Alk_Phos,-0.0166584662516817
Stage_2.0,-0.016896341849065893
Alk_Phos_div_sum_of_Copper_and_Tryglicerides,-0.018181723399909925
SGOT_div_prod_of_Age_and_Cholesterol,-0.01831164454325454
Cholesterol_gt_Platelets_1,-0.019576943032088852
SGOT_div_prod_of_Alk_Phos_and_Platelets,-0.020066469597406288
N_Days_x_Alk_Phos_x_Tryglicerides,-0.02157805022455237
Tryglicerides_div_prod_of_Copper_and_Platelets,-0.02224463270984808
Copper_div_prod_of_Bilirubin_and_Alk_Phos,-0.02258017238695098
Alk_Phos_div_sum_of_Copper_and_SGOT,-0.02367324535751706
N_Days_div_Copper,-0.02401992455284876
Bilirubin_div_SGOT,-0.02414604107244503
N_Days_x_Bilirubin_x_Alk_Phos,-0.026978902494142275
N_Days_x_Cholesterol_x_SGOT,-0.02803355454889489
Alk_Phos_div_Tryglicerides,-0.02837996067646467
Bilirubin_div_prod_of_Copper_and_SGOT,-0.029491900826788243
SGOT_div_prod_of_Copper_and_Platelets,-0.031802038790354474
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,-0.03360730952985476
Copper_div_prod_of_Bilirubin_and_Tryglicerides,-0.03505459788075038
