Feature,Importance
N_Days,0.007160147966193962
Age,0.005906198890969742
Bilirubin_plus_Prothrombin,0.005893553567584876
Stage_4.0,0.0052597848780825095
Prothrombin,0.0027305989620766743
Hepatomegaly_1,0.001995957709758466
Prothrombin_Normal_1,0.001725781226846056
Std_of_Bilirubin_Albumin_Prothrombin,0.0015664297980637443
Edema_N,0.0014274442593147552
SGOT,0.0013748348018869526
Spiders_1,0.0012041444059109475
Age_x_SGOT,0.001132738364171887
Std_N_Days_Alk_Phos,0.001061277570894176
Age_div_sum_of_Bilirubin_and_Albumin,0.0009671898975043079
Stage_1.0,0.0007973112237914659
Std_Copper_SGOT,0.0007006967156163492
Copper_div_prod_of_Cholesterol_and_SGOT,0.0006004147454174546
Std_SGOT_Tryglicerides,0.000552425094177853
Cholesterol_div_Alk_Phos,0.0005427655672728249
Age_x_Albumin,0.0005026540321239736
Sex_M,0.00048802390716151553
Hepatomegaly_and_Spiders_1,0.00048078029100020347
Alk_Phos,0.0004122771383654023
Copper,0.0004049200924010709
N_Days_div_SGOT,0.0003068308614819793
Alk_Phos_div_SGOT,0.00024577910871711355
Cholesterol,0.0001999107728448535
Age_div_sum_of_Copper_and_Tryglicerides,0.00019870254263395175
Cholesterol_div_prod_of_Age_and_SGOT,0.00018316702023823186
Age_div_sum_of_SGOT_and_Tryglicerides,0.00017016132414666928
Copper_minus_Platelets,0.00016485679859229771
Platelets,0.00016367461556802466
Tryglicerides_minus_Platelets,0.0001535441714853192
Copper_Normal_1,0.0001519191503468964
Ascites_xor_Hepatomegaly_xor_Spiders_1,0.00012978922181896112
Copper_div_prod_of_Cholesterol_and_Tryglicerides,0.00010579347128330307
Bilirubin,0.00010546273590622543
SGOT_div_sum_of_Bilirubin_and_Albumin,0.00010428327529816484
Copper_plus_Tryglicerides_minus_SGOT,9.67035747959022e-05
Bilirubin_minus_Prothrombin,8.915832263862388e-05
Edema_Y,8.74863069105891e-05
Tryglicerides_High_1,6.707791912866968e-05
Ascites_1,5.7041320077274586e-05
SGOT_div_prod_of_Alk_Phos_and_Tryglicerides,3.4937520598919985e-05
Tryglicerides_Normal_1,3.37893709377457e-05
Cholesterol_div_Copper,3.195212686074255e-05
Alk_Phos_div_sum_of_Copper_and_SGOT,2.863421922831622e-05
Tryglicerides_Borderline_1,2.8598557332795145e-05
Copper_gt_Platelets_1,2.108068684524289e-05
N_Days_gt_Cholesterol_1,1.8717918403076127e-05
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,1.3773835755986896e-05
Copper_High_1,1.1866575326455742e-05
Copper_plus_Tryglicerides_minus_Cholesterol,1.1851220770103842e-05
Cholesterol_div_sum_of_Copper_and_SGOT,8.248252487489381e-06
Cholesterol_div_prod_of_SGOT_and_Platelets,7.146352279718826e-06
Std_Cholesterol_Platelets,3.178915042086885e-06
Age_gt_Albumin,0.0
Copper_gt_Prothrombin_1,0.0
Age_gt_Prothrombin,0.0
Cholesterol_Risk_Level_Normal,0.0
Cholesterol_gt_Tryglicerides_1,0.0
Bilirubin_gt_Prothrombin_1,0.0
SGOT_gt_Tryglicerides_1,0.0
Copper_gt_SGOT_1,0.0
Bilirubin_gt_Alk_Phos,0.0
N_Days_gt_Albumin,0.0
Age_gt_SGOT,0.0
N_Days_gt_Copper_1,0.0
Cholesterol_gt_Platelets_1,0.0
SGOT_gt_Platelets_1,0.0
N_Days_gt_Platelets_1,0.0
N_Days_gt_SGOT_1,0.0
Cholesterol_gt_Copper_1,-2.1551885215909116e-07
N_Days_gt_Tryglicerides_1,-3.7118802405866625e-07
Hepatomegaly_xor_Spiders_1,-9.407627142188346e-07
Alk_Phos_div_Tryglicerides,-2.820815318046457e-06
Tryglicerides_gt_Platelets_1,-5.930618698061219e-06
Edema_S,-8.459547647020614e-06
N_Days_x_Copper,-1.144985060345993e-05
Bilirubin_div_prod_of_N_Days_and_Copper,-1.3243490665485478e-05
Ascites_and_Spiders_1,-1.4515543703290666e-05
Age_div_SGOT,-1.6185129008292616e-05
Copper_gt_Tryglicerides_1,-1.7011447018965284e-05
Cholesterol_minus_SGOT,-1.7164034423289282e-05
Bilirubin_gt_Albumin_1,-2.5149035897376047e-05
Albumin_Risk_Level_Normal,-3.9322611049505964e-05
N_Days_x_Bilirubin_x_Alk_Phos,-3.968955003119002e-05
Age_div_sum_of_N_Days_and_Alk_Phos,-4.1027833896909456e-05
Age_div_sum_of_Copper_and_Platelets,-4.2892572994667226e-05
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,-4.374828082161276e-05
Cholesterol_div_SGOT,-4.408861936385678e-05
Platelets_div_prod_of_N_Days_and_Cholesterol,-4.737485417406818e-05
Age_Group_Senior,-5.502237815237288e-05
Cholesterol_div_prod_of_N_Days_and_Copper,-5.9326038382243606e-05
