Feature,Importance
Edema_Y,0.7474434523235165
Ascites_1,0.5401738555309616
N_Days_gt_Cholesterol_1,0.5220234620812485
Ascites_and_Spiders_1,0.43041491811715915
N_Days_gt_Platelets_1,0.3540080617737079
N_Days_gt_Copper_1,0.2418420856115519
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,0.20285095384968774
N_Days_gt_SGOT_1,0.18399483949330725
N_Days_gt_Tryglicerides_1,0.17946117170784098
Cholesterol_div_prod_of_N_Days_and_SGOT,0.17044879583224257
Platelets_div_prod_of_N_Days_and_Tryglicerides,0.16350218609479192
Bilirubin_x_Alk_Phos,0.15691645356796652
SGOT_div_prod_of_N_Days_and_Tryglicerides,0.15248653445608154
Bilirubin_div_prod_of_N_Days_and_Copper,0.11837637592931831
Platelets_div_prod_of_N_Days_and_SGOT,0.11290996360069912
Cholesterol_gt_Copper_1,0.10885153514014208
Bilirubin_x_Copper,0.10768701044017166
Cholesterol_div_prod_of_N_Days_and_Alk_Phos,0.10241391186669598
Platelets_div_prod_of_N_Days_and_Cholesterol,0.09222287133196581
SGOT_div_prod_of_N_Days_and_Alk_Phos,0.08514105994070213
Copper_div_prod_of_N_Days_and_Bilirubin,0.08402257556005431
Cholesterol_gt_Tryglicerides_1,0.08216854599678995
Bilirubin_div_Cholesterol,0.08028491885992026
Edema_N,0.07841188938172099
Copper_gt_Platelets_1,0.07612303903844587
Bilirubin_div_Alk_Phos,0.0703472456000462
Cholesterol_x_Tryglicerides,0.06967740195124883
Bilirubin_div_Tryglicerides,0.060221821265282506
Cholesterol_div_prod_of_N_Days_and_Copper,0.05821922809893089
Std_of_Cholesterol_SGOT_Platelets,0.055796099285155096
Platelets_div_prod_of_N_Days_and_Alk_Phos,0.05375470973918269
Std_Cholesterol_Platelets,0.05352577124065071
Bilirubin_x_Platelets,0.05058031790610865
Std_of_Cholesterol_Tryglicerides_Platelets,0.05023511844237316
Copper_x_Platelets,0.044503641417191306
Cholesterol_minus_SGOT,0.04448632086118017
Bilirubin_div_prod_of_Cholesterol_and_SGOT,0.043531676247863096
Cholesterol,0.04214850414104301
SGOT_plus_Tryglicerides_minus_Cholesterol,0.04171063337121481
Cholesterol_minus_Tryglicerides,0.039879723039867476
Cholesterol_minus_Copper,0.03915019133459342
Copper_plus_Tryglicerides_minus_Cholesterol,0.03619305144812884
Cholesterol_plus_Copper,0.035822321228718576
Edema_S,0.035002812705320456
