Feature,Importance
Std_of_Cholesterol_Tryglicerides_Platelets,0.10501568525488962
Alk_Phos_div_sum_of_Copper_and_SGOT,0.09633788013715684
Alk_Phos_div_prod_of_Cholesterol_and_SGOT,0.06732733062794286
Bilirubin_div_Cholesterol,0.05566103195471961
Alk_Phos_div_Tryglicerides,0.05315300362521343
Cholesterol_div_prod_of_Age_and_Tryglicerides,0.04639419966821517
Alk_Phos_div_sum_of_Bilirubin_and_Albumin,0.04247986965150003
Cholesterol_div_prod_of_N_Days_and_Tryglicerides,0.040753823429732626
Platelets_div_prod_of_N_Days_and_SGOT,0.040561421654143684
Cholesterol_x_Platelets,0.040177421124488785
Copper_div_prod_of_N_Days_and_Bilirubin,0.03931832134818012
Alk_Phos,0.03929629283357643
Std_Bilirubin_Albumin,0.03860245621816072
Std_of_Cholesterol_SGOT_Platelets,0.03632393399040582
Copper_div_prod_of_Bilirubin_and_Tryglicerides,0.03602192779395572
SGOT_div_prod_of_Age_and_Cholesterol,0.03584648807452418
N_Days_x_SGOT,0.032344271465706745
Alk_Phos_div_SGOT,0.032005659105483586
Bilirubin_div_prod_of_N_Days_and_Copper,0.029553199507837545
Copper_x_Platelets,0.028635299135159796
Copper_div_Alk_Phos,0.02697627075887717
SGOT_div_sum_of_Cholesterol_and_Platelets,0.02648393159410688
SGOT_div_prod_of_N_Days_and_Tryglicerides,0.02599841208492823
Cholesterol_div_prod_of_N_Days_and_Copper,0.025869554644436514
Cholesterol_div_prod_of_SGOT_and_Platelets,0.02562732275729824
Platelets_div_prod_of_N_Days_and_Cholesterol,0.025034589209837387
Age_x_Cholesterol,0.02486853504255476
N_Days_div_SGOT,0.024482629911303334
Tryglicerides_div_prod_of_Age_and_Cholesterol,0.02348581090932786
Cholesterol_div_prod_of_Age_and_SGOT,0.0234300493254948
Platelets_div_prod_of_N_Days_and_Tryglicerides,0.023372135867307384
Std_Cholesterol_Platelets,0.023273598359489597
Tryglicerides_div_prod_of_N_Days_and_SGOT,0.022873165274620567
Bilirubin_div_prod_of_Copper_and_Alk_Phos,0.022759067137498624
Cholesterol_div_prod_of_N_Days_and_SGOT,0.01973731359201856
Alk_Phos_div_prod_of_Cholesterol_and_Tryglicerides,0.01961869564584953
Bilirubin_div_prod_of_Cholesterol_and_Copper,0.018882524524775124
Age_div_sum_of_Copper_and_Tryglicerides,0.018826237148668056
Age_div_sum_of_Copper_and_Platelets,0.018036046374504684
N_Days_x_SGOT_x_Platelets,0.016613606054134672
Age_x_Platelets,0.016456804512119887
Copper_div_prod_of_Bilirubin_and_Platelets,0.015402011271161132
